,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Total_Porch
2498,1008,135000,20,RL,109.0,9723,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,Hip,CompShg,MetalSd,BrkFace,332.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1008.0,GasA,TA,Y,SBrkr,0.0,0.0,1,0,2,1,TA,Typ,0,None,Attchd,RFn,430.0,TA,TA,Y,0,0,None,None,None,0,10,2006,WD ,Normal,0
2499,1092,75190,160,RM,21.0,1890,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,3,1976,Gable,CompShg,CemntBd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,546.0,GasA,Ex,Y,SBrkr,0.0,0.0,1,1,3,1,TA,Typ,0,None,Attchd,Unf,286.0,TA,TA,Y,0,0,None,GdWo,None,0,4,2007,COD,Normal,0
2500,864,124500,20,RL,70.0,8120,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,Gable,CompShg,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,864.0,GasA,Ex,Y,SBrkr,0.0,0.0,1,0,3,1,TA,Typ,0,None,Detchd,Unf,463.0,TA,TA,Y,0,0,None,None,None,0,7,2009,WD ,Normal,0
2501,1092,83500,160,RM,22.2,1974,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,5,1973,Gable,CompShg,CemntBd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,546.0,GasA,TA,Y,SBrkr,0.0,0.0,1,1,3,1,TA,Typ,0,None,Attchd,RFn,286.0,TA,TA,Y,120,0,None,None,None,0,5,2010,WD ,Normal,96
2502,768,129500,85,RL,54.0,7244,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,7,1970,Gable,CompShg,VinylSd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,ALQ,Unf,768.0,GasA,Ex,Y,SBrkr,1.0,0.0,1,0,2,1,TA,Typ,0,None,Detchd,Unf,624.0,TA,TA,Y,104,0,None,None,None,0,4,2007,WD ,Normal,0
2503,2234,441929,20,RL,85.0,14082,Pave,None,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2006,Hip,CompShg,VinylSd,BrkFace,945.0,Gd,TA,PConc,Ex,Gd,Gd,GLQ,Unf,2220.0,GasA,Ex,Y,SBrkr,1.0,0.0,1,1,1,1,Gd,Typ,1,Gd,Attchd,RFn,724.0,TA,TA,Y,390,0,None,None,None,0,1,2007,WD ,Normal,80
2504,1405,171750,120,RL,32.5,3136,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,Gable,CompShg,VinylSd,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1405.0,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,2,1,Gd,Typ,1,Gd,Attchd,RFn,478.0,TA,TA,Y,148,0,None,None,None,0,3,2006,WD ,Normal,36
2505,1047,100000,30,RM,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1885,Mansard,CompShg,VinylSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,641.0,GasA,Gd,Y,SBrkr,0.0,0.0,1,0,2,1,TA,Typ,0,None,Detchd,Unf,273.0,Fa,Fa,N,0,0,None,None,Shed,450,8,2007,WD ,Normal,0
2506,1568,143000,20,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,Hip,CompShg,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1568.0,GasA,TA,Y,SBrkr,0.0,0.0,1,1,3,1,TA,Typ,0,None,Attchd,Unf,440.0,TA,TA,Y,160,0,None,None,None,0,3,2009,COD,Normal,40
2507,1124,93000,20,RL,77.0,8335,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,Slab,None,None,None,None,None,0.0,GasA,Gd,Y,SBrkr,0.0,0.0,1,0,3,1,TA,Min2,1,Gd,None,None,0.0,None,None,N,0,0,None,None,None,0,4,2006,WD ,Normal,226
2508,1092,76000,160,RM,21.0,1476,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,Gable,CompShg,CemntBd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,546.0,GasA,Ex,Y,SBrkr,0.0,0.0,1,1,3,1,TA,Typ,0,None,None,None,0.0,None,None,Y,200,0,None,None,None,0,3,2010,WD ,Normal,26
2509,864,128500,20,RL,120.0,9560,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,Hip,CompShg,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,Unf,864.0,GasA,Ex,Y,SBrkr,0.0,0.0,1,0,3,1,TA,Typ,0,None,Attchd,RFn,288.0,TA,TA,Y,0,0,None,None,None,0,6,2006,WD ,Normal,0
2510,1363,164900,20,RL,75.0,14559,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,Hip,CompShg,Wd Sdng,BrkCmn,70.0,Gd,TA,CBlock,TA,TA,No,BLQ,Rec,1008.0,GasA,Ex,Y,SBrkr,1.0,0.0,1,0,2,1,TA,Min1,2,TA,CarPort,Unf,288.0,TA,TA,Y,324,0,None,None,Shed,2000,6,2009,WD ,Normal,210
2511,2097,228000,60,RL,59.0,11228,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,Gable,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,GLQ,1080.0,GasA,Ex,Y,SBrkr,0.0,1.0,2,1,3,1,Gd,Typ,1,TA,Attchd,Unf,678.0,TA,TA,Y,196,0,None,None,None,0,12,2008,WD ,Normal,187
2512,1100,141000,20,RL,82.5,12493,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1960,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,Rec,1100.0,GasA,TA,Y,SBrkr,1.0,0.0,1,0,3,1,TA,Typ,1,Po,Attchd,RFn,312.0,TA,TA,Y,355,0,None,GdWo,None,0,4,2008,WD ,Normal,0
2513,1690,190550,60,RL,68.0,9543,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,Gable,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,845.0,GasA,Ex,Y,SBrkr,0.0,0.0,2,1,3,1,Gd,Typ,0,None,Attchd,RFn,517.0,TA,TA,Y,0,0,None,None,None,0,2,2007,WD ,Normal,103
2514,3238,410000,50,RL,56.0,14720,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,Hip,CompShg,VinylSd,BrkFace,579.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,2033.0,GasA,Ex,Y,SBrkr,1.0,0.0,2,1,4,1,Gd,Typ,1,Ex,Attchd,Fin,666.0,TA,TA,Y,283,0,None,None,None,0,3,2010,WD ,Normal,86
2515,1795,131500,50,RM,81.0,12150,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1954,Gable,CompShg,MetalSd,BrkFace,335.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1050.0,GasA,Ex,N,FuseF,0.0,0.0,2,0,4,1,TA,Typ,0,None,Attchd,Unf,352.0,Fa,TA,Y,0,0,None,None,None,0,11,2008,WD ,Normal,0
2516,1647,153000,20,RL,75.0,9532,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1953,Gable,CompShg,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,1105.0,GasA,Gd,Y,SBrkr,1.0,0.0,1,0,3,1,TA,Min1,1,Fa,Attchd,Fin,280.0,TA,TA,Y,225,368,TA,GdPrv,None,0,2,2007,WD ,Normal,0
2517,984,126000,20,RL,74.1,9308,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,5,5,1965,Gable,CompShg,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,984.0,GasA,TA,Y,SBrkr,0.0,0.0,1,0,3,1,TA,Typ,0,None,Attchd,Unf,310.0,TA,TA,Y,0,0,None,MnPrv,None,0,7,2006,WD ,Normal,0
2518,875,105000,30,RM,51.0,6120,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1931,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,715.0,GasA,TA,Y,FuseA,1.0,0.0,1,0,2,1,TA,Typ,0,None,Detchd,Unf,180.0,Fa,TA,Y,48,0,None,None,None,0,11,2009,WD ,Normal,0
2519,1456,138000,160,RL,24.0,2364,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1978,Gable,CompShg,Plywood,None,0.0,Gd,TA,CBlock,Gd,TA,No,ALQ,Unf,855.0,GasA,TA,Y,SBrkr,0.0,0.0,2,1,3,1,TA,Typ,1,TA,Attchd,Fin,440.0,TA,TA,Y,147,0,None,None,None,0,4,2009,WD ,Normal,0
2520,1394,165500,80,RL,82.5,11950,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2003,Gable,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,384.0,GasA,Ex,Y,SBrkr,0.0,0.0,2,1,3,1,Gd,Typ,1,TA,BuiltIn,Fin,400.0,TA,TA,Y,100,0,None,None,None,0,10,2007,WD ,Normal,0
2521,1196,110000,50,RL,67.0,12354,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,Unf,684.0,GasA,Gd,Y,SBrkr,0.0,0.0,1,0,3,1,Gd,Typ,0,None,Detchd,Unf,528.0,TA,TA,Y,0,0,None,GdPrv,Shed,800,8,2009,ConLI,Normal,46
2522,1502,149000,70,RL,60.0,7200,Pave,None,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,Gable,CompShg,Stucco,None,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,Unf,776.0,GasA,TA,Y,SBrkr,0.0,0.0,1,1,3,1,TA,Typ,1,Gd,Attchd,RFn,270.0,TA,TA,P,0,0,None,MnPrv,None,0,2,2008,WD ,Normal,112
2523,1479,176000,60,RL,78.0,12090,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1981,Gable,CompShg,MetalSd,BrkFace,306.0,Gd,TA,CBlock,Gd,TA,No,ALQ,Unf,725.0,GasA,Ex,Y,SBrkr,0.0,0.0,2,1,3,1,Gd,Typ,1,TA,Attchd,RFn,484.0,TA,TA,Y,167,0,None,None,None,0,3,2007,WD ,Normal,72
2524,666,64500,20,RL,50.0,5000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,3,1946,Gable,CompShg,WdShing,None,0.0,Fa,Fa,CBlock,Fa,Fa,No,LwQ,Unf,666.0,GasA,Fa,N,SBrkr,0.0,1.0,1,0,2,1,Gd,Typ,0,None,None,None,0.0,None,None,N,0,0,None,MnPrv,None,0,4,2007,WD ,Normal,52
2525,1466,170000,50,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1936,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,Unf,796.0,GasA,Gd,Y,SBrkr,0.0,1.0,2,0,3,1,Gd,Min1,1,TA,Attchd,Unf,566.0,TA,TA,Y,436,0,None,None,Shed,500,4,2006,WD ,Normal,21
2526,1144,139950,20,RL,75.0,7875,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,Gable,CompShg,VinylSd,BrkFace,136.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1144.0,GasA,Gd,Y,SBrkr,1.0,0.0,1,0,3,1,TA,Typ,0,None,Attchd,Unf,456.0,TA,TA,Y,0,0,None,GdWo,None,0,9,2008,WD ,Normal,0
2527,1036,188000,120,RL,36.0,3640,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Greens,Norm,Norm,Twnhs,1Story,8,5,1980,Gable,CompShg,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Unf,1036.0,GasA,TA,Y,SBrkr,1.0,0.0,1,0,1,1,Gd,Typ,1,TA,Detchd,Fin,484.0,TA,TA,Y,133,0,None,None,None,0,9,2006,WD ,Normal,108
2528,1535,214000,20,RL,70.0,10171,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2004,Gable,CompShg,VinylSd,BrkFace,168.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1517.0,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,3,1,Gd,Typ,0,None,Attchd,RFn,532.0,TA,TA,Y,0,0,None,None,None,0,3,2010,WD ,Normal,0
2529,715,68000,30,RL,60.0,10914,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,3,3,1929,Hip,CompShg,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,Mn,Unf,Unf,715.0,GasA,Fa,N,FuseP,0.0,0.0,1,0,2,1,TA,Typ,0,None,Detchd,Unf,660.0,Fa,TA,N,0,0,None,None,None,0,8,2006,WD ,Normal,187
2530,1383,165000,20,RL,82.5,13284,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,Unf,1383.0,GasA,TA,Y,SBrkr,1.0,0.0,1,0,3,1,TA,Typ,1,Gd,Attchd,Unf,354.0,TA,TA,Y,511,0,None,GdPrv,None,0,6,2008,WD ,Normal,116
2531,1824,139000,90,RL,94.0,9400,Pave,None,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,Mansard,CompShg,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,Unf,912.0,GasA,TA,Y,SBrkr,0.0,0.0,2,2,4,2,TA,Typ,0,None,None,None,0.0,None,None,Y,128,0,None,None,None,0,4,2010,WD ,Normal,0
2532,1097,145000,20,RL,112.0,10859,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,Gable,CompShg,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1097.0,GasA,Ex,Y,SBrkr,0.0,0.0,1,1,3,1,TA,Typ,0,None,Attchd,Unf,672.0,TA,TA,Y,392,0,None,None,None,0,6,2009,WD ,Normal,64
2533,1097,145000,20,RL,112.0,10859,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,Gable,CompShg,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1097.0,GasA,Ex,Y,SBrkr,0.0,0.0,1,1,3,1,TA,Typ,0,None,Attchd,Unf,672.0,TA,TA,Y,392,0,None,None,None,0,6,2009,WD ,Normal,64
2534,1612,128500,50,RM,53.0,5830,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Feedr,1Fam,1.5Fin,5,6,1950,Gable,CompShg,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,988.0,GasA,Ex,Y,SBrkr,0.0,0.0,1,1,3,1,TA,Typ,0,None,Detchd,Unf,363.0,TA,TA,Y,0,0,None,MnPrv,None,0,3,2010,WD ,Normal,0
2535,1452,158450,85,RL,75.0,11235,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1964,Gable,CompShg,HdBoard,BrkFace,30.0,TA,TA,CBlock,Gd,TA,Av,BLQ,Unf,1420.0,GasA,Gd,Y,SBrkr,1.0,0.0,1,0,2,1,TA,Min2,1,TA,Detchd,Unf,572.0,TA,TA,Y,92,0,None,None,None,0,11,2007,WD ,Normal,88
2536,816,120500,30,RM,54.1,5890,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,Gable,CompShg,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,Av,ALQ,Unf,816.0,GasA,Ex,Y,SBrkr,0.0,0.0,1,0,2,1,TA,Typ,0,None,Detchd,Unf,432.0,TA,TA,Y,0,0,None,None,None,0,6,2008,WD ,Normal,96
2537,1969,141000,50,RM,60.0,6876,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1938,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1272.0,GasA,TA,Y,SBrkr,0.0,0.0,2,0,4,1,TA,Min1,1,Gd,Detchd,Unf,400.0,TA,TA,Y,0,0,None,None,None,0,11,2008,COD,Normal,34
2538,2035,222500,60,RL,74.1,9505,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,Gable,CompShg,VinylSd,BrkFace,180.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,884.0,GasA,Ex,Y,SBrkr,0.0,0.0,2,1,3,1,Gd,Typ,1,Gd,BuiltIn,Fin,434.0,TA,TA,Y,144,0,None,None,None,0,5,2010,WD ,Normal,48
2539,1176,114500,50,RM,52.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,816.0,GasA,TA,Y,SBrkr,0.0,0.0,1,0,3,1,TA,Typ,1,Gd,Detchd,Unf,528.0,TA,TA,Y,112,0,None,MnPrv,Shed,400,9,2006,WD ,Normal,0
2540,2296,451950,60,RL,97.0,13478,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2008,Gable,CompShg,CemntBd,Stone,420.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1722.0,GasA,Ex,Y,SBrkr,1.0,0.0,2,1,3,1,Ex,Typ,1,Gd,BuiltIn,RFn,842.0,TA,TA,Y,382,0,None,None,None,0,6,2009,ConLI,Normal,274
2541,1557,234000,120,RL,32.5,3196,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2003,Gable,CompShg,VinylSd,BrkFace,18.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,1374.0,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,2,1,Gd,Typ,1,TA,Attchd,Fin,420.0,TA,TA,Y,143,0,None,None,None,0,10,2006,WD ,Normal,20
2542,1209,159000,20,RL,90.0,9900,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,Hip,CompShg,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,Unf,1209.0,GasA,Gd,Y,SBrkr,1.0,0.0,1,0,3,1,TA,Typ,0,None,Attchd,RFn,504.0,TA,TA,Y,0,0,None,None,None,0,4,2010,ConLD,Normal,120
2543,924,80000,190,RL,60.0,12180,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,Gable,CompShg,MetalSd,None,0.0,TA,Fa,BrkTil,Gd,TA,No,BLQ,Unf,672.0,Grav,Fa,N,FuseA,1.0,0.0,1,0,2,1,Fa,Typ,0,None,Detchd,Unf,280.0,TA,TA,Y,0,0,None,MnPrv,None,0,7,2010,WD ,Normal,0
2544,999,178400,85,RL,82.5,12122,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,7,9,1961,Gable,CompShg,CemntBd,Stone,210.0,Ex,TA,CBlock,TA,TA,Av,ALQ,Unf,944.0,GasA,Gd,Y,SBrkr,1.0,0.0,1,0,3,1,Ex,Typ,0,None,Attchd,RFn,588.0,TA,TA,Y,144,0,None,None,None,0,7,2008,WD ,Normal,76
2545,2454,185000,75,RM,75.0,13500,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,8,1879,Gable,CompShg,Wd Sdng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,Unf,819.0,GasA,TA,Y,FuseA,0.0,0.0,2,0,3,1,TA,Typ,1,Gd,Attchd,Unf,576.0,TA,TA,N,0,0,None,MnPrv,None,0,2,2007,WD ,Normal,298
2546,1200,129900,20,RL,60.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1950,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1200.0,GasA,TA,Y,SBrkr,0.0,0.0,1,0,3,1,TA,Typ,0,None,Attchd,Fin,246.0,TA,TA,Y,126,0,None,GdWo,None,0,8,2009,WD ,Normal,0
2547,1707,228000,20,RL,91.5,16669,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,1981,Hip,WdShake,Plywood,BrkFace,653.0,Gd,TA,CBlock,Gd,TA,No,Unf,Unf,1686.0,GasA,TA,Y,SBrkr,0.0,0.0,2,1,2,1,TA,Typ,1,TA,Attchd,RFn,511.0,TA,TA,Y,574,0,None,None,None,0,1,2006,WD ,Normal,64
2548,872,105000,30,RL,99.2,17529,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,Gable,CompShg,BrkFace,Stone,65.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,872.0,GasA,Fa,N,FuseF,0.0,0.0,1,0,2,1,Fa,Mod,1,Gd,Detchd,Unf,322.0,Fa,Fa,N,0,0,None,None,None,0,4,2006,WD ,Normal,116
2549,960,125000,20,RM,65.0,9750,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1958,Hip,CompShg,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,960.0,GasA,Ex,Y,SBrkr,0.0,0.0,1,0,3,1,TA,Typ,0,None,Detchd,Unf,624.0,TA,TA,Y,0,0,None,None,Gar2,4500,7,2006,WD ,Normal,0
2550,1824,146000,90,RL,76.0,12436,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1957,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1824.0,GasA,Fa,Y,FuseA,0.0,0.0,2,0,5,2,TA,Typ,0,None,Detchd,Unf,484.0,TA,TA,Y,0,0,None,None,None,0,1,2008,WD ,Normal,0
2551,1652,146500,90,RL,82.5,11836,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5,1970,Gable,CompShg,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1652.0,GasA,TA,Y,SBrkr,0.0,0.0,2,0,4,2,TA,Typ,0,None,2Types,Unf,928.0,TA,TA,Y,0,0,None,None,None,0,3,2006,WD ,Normal,0
2552,1068,109500,30,RM,51.0,6120,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,5,1923,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,Fa,No,ALQ,Unf,1124.0,GasA,TA,Y,SBrkr,1.0,0.0,1,0,2,1,TA,Typ,1,Gd,Detchd,Unf,288.0,TA,TA,Y,0,0,None,None,None,0,3,2010,WD ,Normal,128
2553,1211,144000,20,RL,68.7,9240,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,Hip,CompShg,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,864.0,GasA,Gd,Y,SBrkr,0.0,0.0,1,0,2,1,TA,Min1,1,TA,Detchd,Unf,576.0,TA,TA,Y,161,0,None,MnPrv,None,0,3,2006,WD ,Normal,0
2554,1556,172500,50,RL,120.0,17360,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,Gable,CompShg,MetalSd,Stone,340.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,782.0,GasA,TA,Y,SBrkr,0.0,0.0,2,0,3,1,TA,Typ,1,Gd,Attchd,Unf,470.0,TA,TA,Y,0,0,None,None,None,0,1,2010,WD ,Normal,150
2555,1702,275500,20,RL,85.0,10130,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,Gable,CompShg,VinylSd,Stone,260.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1702.0,GasA,Ex,Y,SBrkr,1.0,0.0,2,0,3,1,Gd,Typ,1,Gd,Attchd,RFn,844.0,TA,TA,Y,0,0,None,None,None,0,3,2009,WD ,Normal,69
